Time [s],Packet ID,MOSI,MISO
4.654249000000000,3419,0x04,
4.655430416666666,3420,0x3A,
4.655783000000000,3421,0x2D,
4.657775333333333,3422,0x26,
4.657934000000000,3423,0x3C,
4.659203250000000,3424,0x2C,
4.661777000000000,3425,0x32,
4.661882750000000,3425,0x34,
4.663063750000000,3426,0x3A,
4.663416333333333,3427,0x2D,
4.665408083333333,3428,0x26,
4.665566750000000,3429,0x3C,
4.666835750000000,3430,0x2C,
4.669303416666667,3431,0x3C,
4.669409166666667,3431,0x30,
4.670590083333333,3432,0x3A,
4.670942666666667,3433,0x2D,
4.672934416666667,3434,0x26,
4.673093083333334,3435,0x3C,
4.674362250000000,3436,0x2C,
4.676935833333333,3437,0x33,
4.677041583333334,3437,0x24,
4.678222583333334,3438,0x3A,
4.678575083333333,3439,0x2D,
4.680566666666667,3440,0x26,
4.680725333333333,3441,0x3C,
4.681994333333333,3442,0x2C,
4.684567666666666,3443,0x34,
4.684673416666667,3443,0x34,
4.685854250000000,3444,0x3A,
4.686206750000000,3445,0x2D,
4.688198333333333,3446,0x26,
4.688356916666667,3447,0x3C,
4.689625916666667,3448,0x2C,
4.692093500000000,3449,0x2E,
4.692199250000000,3449,0x30,
4.693380250000000,3450,0x3A,
4.693732833333334,3451,0x2D,
4.695724666666667,3452,0x26,
4.695883333333334,3453,0x3C,
4.697152333333333,3454,0x2C,
4.699937166666666,3455,0x22,
4.700042833333334,3455,0x14,
4.701223750000000,3456,0x3A,
4.701576250000000,3457,0x2D,
4.703567916666667,3458,0x26,
4.703726500000000,3459,0x3C,
4.704995500000000,3460,0x2C,
4.707780083333334,3461,0x30,
4.707885833333333,3461,0x14,
4.709066666666667,3462,0x3A,
4.709419166666667,3463,0x2D,
4.711410833333334,3464,0x26,
4.711569500000000,3465,0x3C,
4.712838583333333,3466,0x0C,
4.715517833333333,3467,0x20,
4.715623583333334,3467,0x38,
4.716804583333333,3468,0x3A,
4.717157083333333,3469,0x2D,
4.718725750000000,3470,0x03,
4.731453000000000,3471,0x26,
4.731611916666667,3472,0x3C,
4.732882750000000,3473,0x0C,
4.735353333333333,3474,0x2A,
4.735459166666667,3474,0x38,
4.736641166666667,3475,0x3A,
4.736994000000000,3476,0x2D,
4.738881083333333,3477,0x26,
4.739039833333333,3478,0x3C,
4.740309500000000,3479,0x2C,
4.742883750000000,3480,0x2C,
4.742989500000000,3480,0x34,
4.744170750000000,3481,0x3A,
4.744523250000000,3482,0x2D,
4.746515250000000,3483,0x26,
4.746673916666666,3484,0x3C,
4.747943000000000,3485,0x2C,
4.750305083333333,3486,0x2D,
4.750410833333333,3486,0x3C,
4.751591833333333,3487,0x3A,
4.751944416666666,3488,0x2D,
4.753936333333334,3489,0x26,
4.754095000000000,3490,0x3C,
4.755364166666666,3491,0x2C,
4.757831833333333,3492,0x3E,
4.757937583333334,3492,0x10,
4.759118500000000,3493,0x3A,
4.759471000000000,3494,0x2D,
4.761462583333333,3495,0x26,
4.761621250000000,3496,0x3C,
4.762890250000000,3497,0x2C,
4.765357666666667,3498,0x2C,
4.765463416666667,3498,0x38,
4.766644250000000,3499,0x3A,
4.766996666666667,3500,0x2D,
4.768988250000000,3501,0x26,
4.769146916666666,3502,0x3C,
4.770415916666667,3503,0x2C,
4.772883583333333,3504,0x2E,
4.772989333333333,3504,0x30,
4.774170333333333,3505,0x3A,
4.774522833333333,3506,0x2D,
4.776514583333333,3507,0x26,
4.776673250000000,3508,0x3C,
4.777942166666667,3509,0x2C,
4.780515416666667,3510,0x2C,
4.780621083333333,3510,0x1C,
4.781802000000000,3511,0x3A,
4.782154500000000,3512,0x2D,
4.784146000000000,3513,0x26,
4.784304583333333,3514,0x3C,
4.785573500000000,3515,0x2C,
4.788252416666666,3516,0x24,
4.788358166666667,3516,0x30,
4.789539083333334,3517,0x3A,
4.789891583333334,3518,0x2D,
4.791883250000000,3519,0x26,
4.792041916666666,3520,0x3C,
4.793311000000000,3521,0x2C,
4.795990083333334,3522,0x2C,
4.796095833333333,3522,0x10,
4.797276666666667,3523,0x3A,
4.797629166666667,3524,0x2D,
4.799620666666667,3525,0x26,
4.799779333333333,3526,0x3C,
4.801048250000000,3527,0x0C,
4.803727083333333,3528,0x20,
4.803832833333334,3528,0x38,
4.805013583333333,3529,0x3A,
4.805366083333333,3530,0x2D,
4.806934583333334,3531,0x03,
4.819750250000000,3532,0x26,
4.819909083333333,3533,0x3C,
4.821179833333334,3534,0x0C,
4.823650083333333,3535,0x2A,
4.823755916666666,3535,0x38,
4.824937750000000,3536,0x3A,
4.825290500000000,3537,0x2D,
4.827177500000000,3538,0x26,
4.827336250000000,3539,0x3C,
4.828605833333333,3540,0x2C,
4.831180166666667,3541,0x2B,
4.831285916666666,3541,0x24,
4.832467166666667,3542,0x3A,
4.832819833333334,3543,0x2D,
4.834812000000000,3544,0x26,
4.834970666666667,3545,0x3C,
4.836239833333333,3546,0x2C,
4.838390250000000,3547,0x3F,
4.838496000000000,3547,0x3C,
4.839676916666667,3548,0x3A,
4.840029500000000,3549,0x2D,
4.842021166666667,3550,0x26,
4.842179750000000,3551,0x3C,
4.843448750000000,3552,0x2C,
4.845810416666667,3553,0x3E,
4.845916166666667,3553,0x2C,
4.847097000000000,3554,0x3A,
4.847449500000000,3555,0x2D,
4.849441166666667,3556,0x26,
4.849599750000000,3557,0x3C,
4.850868833333333,3558,0x2C,
4.853653833333333,3559,0x30,
4.853759583333333,3559,0x0C,
4.854940500000000,3560,0x3A,
4.855293000000000,3561,0x2D,
4.857284583333334,3562,0x26,
4.857443250000000,3563,0x3C,
4.858712250000000,3564,0x2C,
